scorer,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000
bodyparts,f1,f1,f1,f2,f2,f2,f3,f3,f3,m1,m1,m1,m2,m2,m2,m3,m3,m3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
7223,189.7711945,109.3814697,1,187.8783417,105.2032547,1,199.8886108,70.0555954,1,202.5417938,85.02248383,1,203.9229584,89.54862976,1,207.3890076,127.2318954,1
7224,190.3805847,109.2788925,1,187.8783417,105.0274429,1,199.9451599,70.0555954,1,202.7562866,85.02248383,1,203.9229584,88.84725952,1,207.3890076,126.5498581,1
7225,190.3805847,109.2788925,1,187.8783417,105.0274429,1,199.9451599,70.0555954,1,203.1963348,84.43808746,1,205.1200714,88.28240204,1,207.3890076,125.934967,1
7226,190.3805847,108.1228638,1,187.6392822,103.2336502,1,201.2779541,70.0555954,1,207.1146088,83.50276947,1,208.5359802,87.78710175,1,207.3890076,125.4242706,1
7227,185.5961609,107.1593781,1,182.5252228,101.5305939,1,203.3828278,69.9061203,1,209.7305908,80.83062744,1,211.0756073,84.87833405,1,207.0189819,124.6464691,1
7228,183.7149811,107.1593781,1,182.5252228,101.5305939,1,203.3828278,69.87133026,1,209.7305908,79.14836121,1,211.0756073,83.22359467,1,206.9560699,123.7592545,1
7229,183.7149811,107.1593781,1,182.5252228,101.5305939,1,203.3828278,69.73735046,1,209.7305908,79.11367035,1,211.0756073,83.17063904,1,206.050766,123.7592545,1
7230,183.7149811,109.950119,1,184.1548004,105.0841217,1,201.3459778,69.73735046,1,206.1273804,79.11367035,1,208.0880127,83.17063904,1,206.050766,123.7592545,1
7231,186.7157593,111.0473328,1,186.7868347,106.0445175,1,201.0993958,69.71862793,1,204.978241,79.11367035,1,205.7809296,83.22359467,1,206.050766,124.188797,1
7232,186.7157593,111.0473328,1,186.7868347,106.0445175,1,201.0993958,69.39802551,1,203.7883453,81.26470947,1,205.6803284,85.52668762,1,206.2927399,125.4104614,1
7233,186.7157593,111.0473328,1,186.7868347,106.0445175,1,200.7581329,69.11088562,1,203.4649048,83.04223633,1,205.1486969,87.94741821,1,206.4985962,127.6105423,1
7234,184.8186188,107.9270401,1,183.2057343,102.2813416,1,200.6596527,68.67420197,1,202.1523285,86.83686066,1,202.2847748,91.42961884,1,206.4985962,129.5094147,1
7235,182.4472504,107.0060959,1,180.6331482,101.6319733,1,200.4995575,68.39076233,1,202.1126862,86.83686066,1,202.2761688,91.42961884,1,206.2927399,129.5244293,1
7236,182.3453979,106.0769806,1,180.6077881,100.3049316,1,200.6596527,68.39076233,1,202.1126862,86.83686066,1,202.2761688,91.42961884,1,206.2872772,129.5996094,1
7237,182.3453979,105.9771805,1,180.6077881,100.2428818,1,200.6596527,68.64527893,1,202.1523285,86.12592316,1,202.2761688,90.81598663,1,206.2872772,129.7344818,1
7238,182.3453979,105.9771805,1,180.6077881,100.2428818,1,201.2107239,68.67420197,1,203.5686951,86.12592316,1,204.4925995,90.81598663,1,206.2872772,130.1392059,1
7239,182.4472504,105.9771805,1,180.6331482,100.2428818,1,201.7799683,68.64527893,1,206.9738312,86.12592316,1,208.3160553,90.81598663,1,206.7116241,130.3872223,1
7240,183.7624054,109.6292953,1,183.9277496,103.6161652,1,201.7799683,68.65074921,1,207.0910187,87.51709747,1,208.3534241,91.71518707,1,206.7116241,130.4146881,1
7241,183.7624054,109.6292953,1,183.9277496,103.6161652,1,201.9482269,68.83906555,1,207.2875519,88.39614868,1,208.4053497,92.26408386,1,206.7116241,130.7935944,1
7242,183.7624054,109.6292953,1,184.1651611,103.6161652,1,201.9482269,68.87685394,1,208.3580475,88.39614868,1,209.6092834,92.26408386,1,206.5564575,130.9413147,1
7243,184.0359497,109.2968597,1,184.3327484,103.1459961,1,202.7772675,68.65074921,1,209.1865692,88.39614868,1,209.6092834,92.26408386,1,206.1929932,130.9413147,1
7244,184.0359497,108.229599,1,184.3327484,102.1909637,1,203.12146,68.65074921,1,209.6265717,88.24488068,1,209.9649048,91.756073,1,206.1929932,130.7935944,1
7245,185.2749329,107.8932266,1,184.8027649,101.4334869,1,203.12146,68.58676147,1,210.7614288,85.37107849,1,212.2144775,89.8164444,1,206.1929932,130.1301575,1
7246,189.4784393,105.1908417,1,186.6947632,99.63381958,1,203.12146,68.55429077,1,210.7614288,83.37068939,1,212.2144775,88.43161774,1,206.2190704,129.1378174,1
7247,192.3575897,105.1014633,1,187.8981476,99.63381958,1,202.9374084,68.55429077,1,210.7614288,83.37068939,1,212.2144775,88.43161774,1,206.2190704,129.1378174,1
7248,192.6269226,105.1014633,1,188.94841,99.63381958,1,202.7788696,68.58676147,1,209.8405762,83.1900177,1,211.9126892,87.19494629,1,206.2190704,129.0036163,1
7249,193.3719177,105.1014633,1,190.2893372,100.8091278,1,200.8857117,70.16630554,1,206.1814117,83.1900177,1,207.2369843,87.19494629,1,205.8652802,128.2830811,1
7250,194.7294159,105.826004,1,190.34375,101.7835312,1,199.8578033,70.96311188,1,204.3852692,82.71836853,1,205.5640106,86.57733154,1,205.4527588,127.4582596,1
7251,194.8865814,108.3998032,1,190.4186859,103.9246368,1,199.1739349,72.58171844,1,203.8803406,81.75917053,1,205.2916412,85.91855621,1,205.3783264,124.7562943,1
7252,196.0497437,109.1260834,1,191.552124,105.5008774,1,198.2322845,74.07744598,1,203.5405731,81.75917053,1,205.1113892,85.91855621,1,205.3783264,123.5781326,1
7253,196.8454742,110.030365,1,192.1796875,106.3245316,1,197.1535034,74.28837585,1,201.296936,81.75917053,1,202.5891724,85.91855621,1,205.4340057,123.2928543,1
7254,197.9084015,110.9618835,1,192.8362885,107.1317749,1,195.6891327,74.3175354,1,200.2136536,83.10620117,1,201.5225525,87.10845947,1,205.4527588,123.2928543,1
7255,197.9084015,111.1037369,1,192.8362885,107.4541397,1,195.6891327,74.3175354,1,200.2136536,83.13449097,1,201.5225525,87.24873352,1,205.9039001,123.5483093,1
7256,198.435257,111.3364334,1,193.797821,107.4635468,1,195.6891327,74.3175354,1,200.2136536,83.13449097,1,201.5225525,87.24873352,1,206.0453491,123.5483093,1
7257,199.0018768,111.4249649,1,194.2789612,107.757988,1,195.9201508,74.30378723,1,200.5792847,83.10620117,1,201.9998322,87.14806366,1,206.1181641,123.2928543,1
7258,197.9084015,111.5454025,1,192.8362885,107.8476715,1,196.1163635,73.92137146,1,200.8240509,82.93871307,1,202.19664,87.14806366,1,206.1181641,122.3893204,1
7259,195.9615173,112.3692017,1,192.0989075,107.9318771,1,196.288269,73.75424957,1,201.0138855,82.25924683,1,202.680191,85.93320465,1,206.1181641,122.3738251,1
7260,195.9615173,112.3692017,1,192.0989075,107.9318771,1,199.5071259,73.42674255,1,205.5150909,82.11528778,1,207.636795,85.77529144,1,205.2761536,122.1220169,1
7261,195.475708,112.3692017,1,192.0732727,107.9318771,1,200.2209473,72.68231201,1,206.7575226,81.83112335,1,209.4303894,85.60160828,1,205.2761536,122.1220169,1
7262,189.6658478,109.8303146,1,186.8854065,104.8961029,1,200.5275116,72.41249084,1,206.7575226,81.83112335,1,209.4303894,85.44642639,1,205.2761536,122.3738251,1
7263,183.0932312,108.2459259,1,180.2427826,102.4669952,1,200.5275116,72.23042297,1,206.7575226,81.83112335,1,209.4303894,85.44642639,1,205.4340057,122.4965744,1
7264,180.5181732,107.1077881,1,179.1815948,101.8260727,1,200.5275116,72.19220734,1,206.7529602,81.83112335,1,209.1244049,85.44642639,1,205.4340057,122.9533081,1
7265,177.9762573,107.1077881,1,178.4220886,101.8260727,1,199.943924,72.12097168,1,205.6174774,81.89775848,1,207.7005615,85.47519684,1,205.4340057,123.9764633,1
7266,177.9762573,107.1077881,1,178.4220886,101.8260727,1,198.625473,71.33677673,1,204.4653625,81.89775848,1,207.0327454,85.62850952,1,205.47995,124.4334412,1
7267,177.9762573,107.403717,1,178.4220886,102.160347,1,198.5066833,70.48843384,1,204.4384766,81.89775848,1,206.6698761,85.62850952,1,205.0834961,124.6370926,1
7268,188.7128906,111.4013901,1,189.1860046,106.9843903,1,198.5066833,69.88733673,1,204.260376,81.23621368,1,206.6578217,85.62850952,1,205.0834961,124.7348022,1
7269,189.4634857,111.4013901,1,189.4929047,106.9843903,1,198.5315552,69.78527069,1,204.0923309,80.99085236,1,206.5900879,85.59459686,1,205.1110077,124.8493958,1
7270,189.4634857,111.4013901,1,189.4929047,106.9843903,1,198.625473,69.71870422,1,204.0923309,80.99085236,1,206.5900879,85.59459686,1,205.3618774,124.8493958,1
7271,188.7128906,111.2954025,1,189.1860046,106.7354431,1,199.0587006,69.11769867,1,204.0923309,80.99085236,1,206.5900879,85.59459686,1,205.3618774,124.9615784,1
7272,185.8514404,109.9150848,1,184.2162018,104.8229218,1,199.8878937,68.86938477,1,205.0809784,81.88346863,1,206.9055176,86.16691589,1,205.3618774,125.2147293,1
7273,185.8514404,109.3651276,1,184.2162018,103.6382599,1,199.8878937,68.05046082,1,205.0839081,82.24106598,1,206.9055176,86.25291443,1,205.5131378,125.6022186,1
7274,185.8514404,109.3651276,1,184.2162018,103.2851715,1,199.8878937,67.92082214,1,205.0839081,82.8118515,1,206.9055176,86.68894958,1,205.5131378,126.1445999,1
7275,185.9243164,108.184288,1,184.3348694,102.346405,1,199.7706299,67.92082214,1,205.0809784,83.00917053,1,206.7483215,86.84520721,1,205.5131378,126.1445999,1
7276,186.3354034,108.184288,1,184.4003448,102.346405,1,199.628891,67.87260437,1,204.9229584,83.28057861,1,206.6512451,87.12054443,1,205.4818115,126.2656784,1
7277,186.8765411,108.184288,1,184.6150513,102.6050568,1,199.2996368,67.92082214,1,204.7054443,83.28057861,1,206.5162506,87.12054443,1,205.4818115,126.2656784,1
7278,190.6067047,108.184288,1,187.8562012,102.6907959,1,199.050415,68.1234436,1,204.3576355,83.28057861,1,205.9418182,87.12054443,1,205.4288635,126.1445999,1
7279,190.6067047,108.0257492,1,187.8562012,102.6050568,1,198.8325195,68.56049347,1,203.7075806,82.64283752,1,205.5652771,86.27864838,1,205.4288635,126.3493347,1
7280,191.654007,107.7717209,1,188.6184692,102.6907959,1,198.8325195,68.56049347,1,203.4893646,82.1909256,1,204.610672,85.96703339,1,205.4288635,126.3493347,1
7281,191.654007,107.685051,1,188.6184692,102.6050568,1,198.8325195,68.56049347,1,203.4893646,82.1909256,1,204.610672,85.96703339,1,205.4008942,126.3493347,1
7282,191.654007,107.7544022,1,188.6184692,103.0545273,1,198.9009094,68.32720947,1,203.3898315,81.90081787,1,204.5821075,85.6632309,1,205.4008942,125.2952652,1
7283,194.019516,107.4668579,1,190.3149109,103.0545273,1,198.9009094,68.32720947,1,203.3898315,81.90081787,1,204.5693054,85.6632309,1,205.0881195,125.2952652,1
7284,194.019516,107.7544022,1,190.3149109,103.0657654,1,198.9009094,68.32720947,1,203.0881195,81.85469818,1,204.419342,85.46110535,1,205.0881195,124.5547943,1
7285,194.019516,107.7529144,1,190.3149109,103.0657654,1,198.5288391,69.109375,1,203.0881195,80.24450684,1,204.419342,84.34203339,1,205.0881195,121.7072067,1
7286,193.5449219,107.7529144,1,189.5667419,103.0657654,1,198.4782867,70.46260834,1,203.0068817,79.26808167,1,204.3591156,83.69628906,1,205.2015076,121.5854568,1
7287,193.5449219,107.7529144,1,189.5667419,103.2223892,1,198.4782867,70.5209198,1,203.0068817,79.07446289,1,204.419342,83.4149704,1,205.2015076,121.5432968,1
7288,193.5449219,108.2634583,1,189.5667419,103.8253174,1,198.3933563,70.54230499,1,203.0068817,78.95861816,1,204.419342,83.28440094,1,205.2015076,121.1905289,1
7289,194.4316864,108.2634583,1,190.2654572,103.8253174,1,198.059906,70.68354797,1,202.9242401,78.48529816,1,204.3539429,82.69821167,1,205.0671234,120.8143311,1
7290,195.8734436,110.0437469,1,191.6474762,105.4165649,1,197.9403229,70.74289703,1,202.3216248,78.48529816,1,204.0188141,82.69821167,1,205.0671234,120.8143311,1
7291,196.2727661,110.2871017,1,191.7567139,106.8342819,1,196.35672,71.62810516,1,200.553009,78.48529816,1,202.0475159,82.69821167,1,205.0671234,120.8143311,1
7292,196.2727661,111.7982864,1,192.2734222,108.5212708,1,195.3007813,71.83748627,1,200.1135864,80.262146,1,202.0475159,84.86660767,1,206.2879639,121.3083954,1
7293,197.0136566,114.5389557,1,192.4785919,110.1746597,1,195.149765,72.51800537,1,200.1135864,80.38276672,1,202.0475159,85.12178802,1,206.3377533,121.3806076,1
7294,197.2150574,114.5389557,1,192.7686005,110.1746597,1,195.0204773,72.87088013,1,199.9415741,81.03520966,1,201.8440094,85.60269165,1,206.8164063,121.3806076,1
7295,197.512558,114.5389557,1,192.7686005,110.1746597,1,195.0204773,72.88204193,1,200.1135864,81.03520966,1,202.103302,85.60269165,1,206.8164063,121.3083954,1
7296,199.1252747,112.6437531,1,193.8782196,109.3322601,1,195.149765,72.88204193,1,200.1245117,81.03520966,1,202.3898315,85.60269165,1,206.6301117,120.3750153,1
7297,199.1252747,111.7973328,1,193.8782196,107.5946198,1,195.7803192,72.92661285,1,201.8415527,80.12828064,1,203.9188843,83.72083282,1,206.6301117,120.3750153,1
7298,199.1252747,111.7973328,1,193.8782196,106.9990387,1,195.7803192,72.93450928,1,201.8415527,79.93917084,1,203.9413452,83.47595978,1,206.6739349,120.3750153,1
7299,192.4489441,111.7973328,1,189.4129028,106.9990387,1,195.7803192,72.93450928,1,201.8415527,79.92184448,1,203.9413452,83.47595978,1,206.6739349,122.2833862,1
7300,192.4489441,111.7973328,1,189.4129028,107.2282486,1,195.6699219,73.10202789,1,201.8413391,79.92184448,1,203.9188843,83.6750946,1,206.6739349,123.4790421,1
7301,192.4489441,111.7973328,1,189.4129028,107.2282486,1,195.6624756,73.13620758,1,201.1148071,79.92184448,1,203.2561646,83.6750946,1,206.6739349,123.4790421,1
7302,199.4035187,111.712204,1,194.5240479,106.9551773,1,195.6136627,73.18744659,1,200.9689178,80.56409454,1,202.5889587,84.94078064,1,206.237381,123.4790421,1
7303,199.7620392,111.3842239,1,194.8636169,106.7819748,1,195.470108,73.18994904,1,200.7851105,80.65153503,1,202.416748,84.95016479,1,206.1609192,123.0429916,1
7304,199.7620392,110.6007767,1,194.8636169,106.4341736,1,195.6136627,73.29936981,1,200.7851105,80.68589783,1,202.416748,84.95016479,1,206.0913239,122.0200958,1
7305,199.7620392,110.3385773,1,194.8636169,105.7058792,1,195.6136627,73.38861847,1,200.7851105,80.68589783,1,202.416748,84.94094849,1,205.9198456,121.8804321,1
7306,199.2102661,110.3385773,1,194.4687042,105.7058792,1,195.4755859,73.39522552,1,201.3365021,80.65153503,1,203.1575928,84.94078064,1,205.8106537,120.9182434,1
7307,199.1359406,110.3385773,1,194.2176208,105.7058792,1,195.4755859,73.39522552,1,201.3365021,80.65153503,1,203.1575928,84.84030914,1,205.6038055,120.8356094,1
7308,199.1166077,111.5668335,1,194.1013336,107.7504349,1,195.4755859,73.29936981,1,201.3365021,80.00788879,1,203.1575928,83.89206696,1,205.4823303,120.7315598,1
7309,198.4100037,111.5668335,1,193.9042511,107.7504349,1,195.3572388,73.24963379,1,200.5674744,79.58979034,1,202.3157349,83.53399658,1,205.3226318,120.46064,1
7310,199.1166077,111.5811462,1,193.9042511,107.7504349,1,195.3572388,73.20934296,1,200.5674744,79.46030426,1,202.3157349,83.39268494,1,205.4823303,120.7315598,1
7311,198.4100037,111.7695084,1,193.5038147,107.8308563,1,195.3572388,73.20934296,1,200.5674744,79.30633545,1,202.3157349,83.39268494,1,205.3226318,120.7685394,1
7312,198.4100037,111.7695084,1,193.3731232,107.8308563,1,195.7837372,73.20934296,1,201.0668945,79.30633545,1,202.9106598,83.39268494,1,205.3226318,120.7685394,1
7313,198.4100037,112.9318237,1,193.3731232,109.1168518,1,195.7922821,73.27846527,1,201.0988159,79.36585236,1,202.97966,83.41754913,1,205.2233887,120.9117584,1
7314,198.4410095,113.0262299,1,193.2574158,109.2676697,1,195.9927368,73.29428864,1,201.189621,79.46030426,1,202.97966,83.51829529,1,205.4019012,121.0562286,1
7315,198.4410095,113.7198792,1,193.2574158,109.3234634,1,195.9927368,73.34553528,1,201.189621,79.4671936,1,202.97966,83.67105865,1,205.4019012,121.0931854,1
7316,198.5488434,114.0177612,1,193.2574158,109.7846375,1,196.1613464,73.34553528,1,201.4227905,79.58577728,1,203.1487122,83.68198395,1,205.4219055,121.4550629,1
7317,198.5488434,114.1883926,1,193.1407623,109.7846375,1,196.2311096,73.34553528,1,201.6453552,79.58577728,1,203.5032501,83.68198395,1,205.5451813,121.4550629,1
7318,198.5488434,114.9809189,1,193.1407623,110.0616074,1,196.2311096,73.34553528,1,201.8913727,79.58577728,1,203.8050537,83.67105865,1,206.4581299,121.4550629,1
7319,185.1710052,114.9965668,1,185.4974976,110.6399002,1,196.5135498,73.34553528,1,201.9671326,79.34958649,1,204.0090942,83.3102951,1,207.1408691,122.0933304,1
7320,185.1710052,115.142662,1,185.4974976,110.8688049,1,197.8488007,73.17251587,1,202.9927216,79.04999542,1,205.0276184,83.0638504,1,207.1408691,122.1303635,1
7321,185.1710052,115.142662,1,185.4389954,110.6399002,1,198.2483368,73.17251587,1,203.3199158,79.04999542,1,205.235611,83.0638504,1,207.1408691,122.5075302,1
7322,185.6295776,115.142662,1,185.4974976,110.6399002,1,198.2483368,73.17251587,1,203.7921295,79.16936493,1,205.8957977,83.3102951,1,207.0794373,122.512558,1
7323,185.6295776,114.7613449,1,185.4974976,110.2354889,1,198.2470245,72.75593567,1,204.1607819,79.16936493,1,206.2266388,83.41482544,1,207.0794373,122.6008301,1
7324,185.6295776,114.290123,1,185.4389954,109.7201843,1,198.2565002,72.10666656,1,204.2098694,79.52370453,1,206.2553711,83.5762558,1,207.0794373,122.9326324,1
7325,184.3499451,114.290123,1,183.5252228,109.7201843,1,198.7868195,72.07795715,1,204.3608398,79.69920349,1,206.4190369,83.79304504,1,207.0794373,123.1193542,1
7326,184.3499451,113.8998032,1,183.5252228,109.5703354,1,198.2470245,72.07639313,1,204.2098694,79.69920349,1,206.4190369,84.03534698,1,207.02565,123.1193542,1
7327,184.0718384,113.8998032,1,183.4810028,109.5703354,1,198.1283722,72.07639313,1,204.2098694,79.69920349,1,206.4190369,84.03534698,1,206.9317932,123.1193542,1
7328,184.3499451,113.8998032,1,183.5252228,109.5703354,1,198.1283722,71.62950134,1,203.9797821,79.69742584,1,205.9869385,84.03534698,1,206.5939636,123.3058395,1
7329,186.6785583,114.4153824,1,186.0219269,109.8545609,1,197.9251862,71.62950134,1,203.9407806,79.41434479,1,205.8189392,83.71546173,1,206.5362854,123.3058395,1
7330,186.6785583,118.6642075,1,186.0219269,113.3054581,1,197.9251862,71.62950134,1,203.3759308,78.31362915,1,205.4470673,82.90049744,1,206.0681305,123.2288284,1
7331,186.6785583,118.6642075,1,186.0219269,113.3054581,1,197.741745,72.3620224,1,203.3288116,78.28804016,1,205.3046112,82.2579422,1,206.0681305,123.2288284,1
7332,187.9419098,118.6642075,1,186.6258545,113.3054581,1,197.7388763,73.12858582,1,203.1837769,78.23768616,1,205.1924896,82.2579422,1,205.918335,123.2288284,1
7333,192.6858521,116.3440247,1,189.9384766,111.8893738,1,197.9251862,73.12858582,1,203.1837769,78.16830444,1,205.014389,82.08413696,1,205.5344238,122.3010101,1
7334,192.6858521,113.3239975,1,189.9384766,108.9952621,1,198.2200623,73.12858582,1,202.8536835,77.48180389,1,204.3920898,81.7077179,1,205.5344238,120.4380417,1
7335,192.6858521,113.3239975,1,189.9384766,108.9952621,1,198.4257507,72.91511536,1,202.8536835,77.15943146,1,204.3920898,81.41931915,1,205.9154205,120.4380417,1
7336,191.6708221,113.3239975,1,187.9214935,108.9952621,1,198.4277954,72.91511536,1,203.1704102,77.15943146,1,204.4668121,81.25712585,1,205.4769745,120.4380417,1
7337,186.9574127,115.675415,1,187.0196381,110.4198303,1,198.4277954,72.91511536,1,203.1704102,77.15943146,1,204.4668121,81.25712585,1,205.3548431,120.9902496,1
7338,186.9574127,118.8462906,1,187.0196381,113.2268829,1,198.4257507,73.44080353,1,202.8536835,77.31443024,1,204.3920898,81.20417786,1,205.3548431,121.6575928,1
7339,186.9574127,118.8462906,1,187.0196381,113.2464523,1,197.4882507,73.98809814,1,202.5752869,77.31443024,1,204.250412,81.20417786,1,205.2976837,121.6575928,1
7340,189.2546082,118.8462906,1,188.5310822,113.3076172,1,196.7733002,73.98809814,1,202.5752869,77.31443024,1,204.250412,81.20417786,1,204.4208832,121.6575928,1
7341,191.9701843,118.8726273,1,190.1170807,113.5154572,1,195.8066559,74.09896851,1,202.5752869,77.48845673,1,204.250412,81.20417786,1,204.1504364,121.6682358,1
7342,192.8583679,118.8726273,1,190.6456909,113.5154572,1,195.5752563,74.09896851,1,202.5752869,77.48845673,1,204.250412,81.20417786,1,204.1504364,121.6682358,1
7343,193.5750122,119.9980545,1,191.128006,114.3552933,1,195.2636261,73.98809814,1,202.5752869,78.05144501,1,204.250412,81.75968933,1,204.1504364,121.6682358,1
7344,195.0340729,119.9980545,1,192.896286,114.3552933,1,192.7922211,73.65834808,1,199.9720612,78.25469208,1,202.7478027,82.68157196,1,205.4581299,121.6682358,1
7345,195.3916779,119.9980545,1,193.1650696,114.3552933,1,192.3040161,73.19674683,1,199.7762299,78.25469208,1,202.6861572,82.68157196,1,205.9806061,121.6682358,1
7346,195.3916779,118.6072006,1,193.1650696,113.6628799,1,192.2131958,72.88761139,1,199.7762299,78.29374695,1,202.6861572,82.68157196,1,205.9806061,121.9772186,1
7347,195.3916779,118.238327,1,193.1650696,113.4158707,1,192.207077,72.57342529,1,199.9720612,78.29374695,1,202.7478027,82.61660004,1,205.6146851,121.9772186,1
7348,193.8325195,117.6192932,1,191.8634186,113.1129456,1,192.207077,72.57342529,1,200.3509521,78.66002655,1,203.6655273,82.61660004,1,205.4581299,122.1273041,1
7349,193.8325195,117.6192932,1,191.8634186,113.1129456,1,192.1751862,72.57342529,1,200.3509521,79.02610779,1,203.6655273,82.61660004,1,205.0686951,122.2288666,1
7350,192.3177948,117.6192932,1,191.1326141,113.1129456,1,192.1008606,72.77910614,1,200.3509521,80.53023529,1,203.7574005,84.17830658,1,204.5932159,122.9682846,1
7351,192.3177948,117.5263672,1,191.1326141,113.4860001,1,191.9391022,74.17933655,1,200.0843048,81.57188416,1,203.7574005,85.53057098,1,204.5803528,122.9682846,1
7352,194.6316833,117.5263672,1,191.2991791,113.4860001,1,191.5434875,74.21092987,1,199.723053,81.57188416,1,202.4666748,85.60974884,1,204.5803528,122.9682846,1
7353,195.4895172,117.5263672,1,191.2991791,113.4860001,1,190.9045105,74.21092987,1,197.6900024,81.57188416,1,200.2733917,85.60974884,1,204.895752,122.7135696,1
7354,195.609375,117.0474243,1,191.2991791,112.9060669,1,190.7119446,74.17933655,1,197.1310272,81.36017609,1,199.4632874,85.60974884,1,204.895752,122.5432739,1
7355,195.6828918,117.0413055,1,191.2991791,112.8890381,1,190.6824951,74.03157806,1,196.9476624,81.34909058,1,199.2569275,85.54470825,1,205.2633209,122.3699646,1
7356,195.908905,116.949852,1,191.2991791,112.8699875,1,190.6824951,73.80949402,1,196.9476624,81.24611664,1,199.0422058,85.49040985,1,205.3394012,122.3699646,1
7357,195.6828918,117.0413055,1,190.9872437,112.8699875,1,190.6824951,73.80949402,1,196.9476624,81.17591858,1,199.0422058,85.25107574,1,205.3394012,122.5425568,1
7358,195.6828918,117.0413055,1,190.9493866,112.8699875,1,191.1535645,73.70767212,1,197.1211548,80.76641083,1,199.2569275,85.25107574,1,205.4832153,122.5425568,1
7359,193.0490417,117.7072449,1,189.4840088,113.9406128,1,191.265152,73.70767212,1,197.1275787,80.40840149,1,199.2790985,84.83228302,1,205.3394012,122.77845,1
7360,189.9311218,117.7072449,1,186.8911896,113.9406128,1,191.322998,73.69916534,1,197.1302338,80.40840149,1,199.6930542,84.83228302,1,205.3394012,123.4880142,1
7361,185.8991394,117.7072449,1,183.8928223,113.9406128,1,191.6860962,73.65187836,1,197.7517853,80.40840149,1,200.7921143,84.83228302,1,205.4832153,124.1141739,1
7362,184.0684052,118.4012527,1,183.8928223,113.6631241,1,192.4845276,73.38077545,1,199.5751953,81.61256409,1,202.80513,85.62360382,1,205.0118561,124.2523727,1
7363,184.0684052,117.5925217,1,183.8928223,112.5839081,1,192.7384796,73.14608002,1,200.2598572,82.15493011,1,203.8369904,86.14242554,1,205.0118561,124.322197,1
7364,184.0684052,117.0570679,1,184.6325378,112.3591232,1,192.972229,73.01211548,1,200.6413116,82.29660034,1,204.5295715,86.16044617,1,205.0118561,124.322197,1
7365,184.5759888,116.6113663,1,185.5006104,112.3591232,1,193.6140747,73.01211548,1,200.8720245,82.29660034,1,204.6135864,86.16044617,1,204.9890747,124.317337,1
7366,184.5759888,116.6113663,1,185.5006104,112.3591232,1,193.6140747,72.62849426,1,200.9872742,82.29660034,1,204.640686,86.14242554,1,204.9890747,124.317337,1
7367,184.5759888,115.3106918,1,185.5006104,110.9093246,1,193.6140747,72.53669739,1,200.9872742,81.56439972,1,204.640686,85.30173492,1,205.103714,124.0909958,1
7368,184.1748505,114.7414398,1,184.4945221,109.7945862,1,192.910202,71.99768066,1,200.9872742,81.34613037,1,204.640686,85.29170227,1,205.103714,124.0830383,1
7369,184.1391144,114.1183929,1,183.8200531,109.7574844,1,192.8192596,71.85668182,1,200.8265076,80.7780304,1,203.8780212,84.47280121,1,205.1311035,123.9648438,1
7370,184.1391144,113.7668915,1,183.8200531,109.7438049,1,192.8192596,71.55819702,1,200.8265076,80.01350403,1,203.8780212,83.77131653,1,205.545105,123.1214371,1
7371,184.1748505,112.8933716,1,183.8200531,108.6626205,1,192.8192596,71.17584229,1,200.8265076,79.50597382,1,203.8780212,83.25045776,1,205.6554108,122.4504852,1
7372,184.8516235,112.8933716,1,185.5824738,108.6411362,1,194.2046051,71.13111115,1,201.5646057,79.48648834,1,204.4570923,83.25045776,1,207.3487854,122.4504852,1
7373,186.6156616,112.8933716,1,187.3725433,108.6411362,1,194.2046051,71.13111115,1,201.5646057,79.15132904,1,204.4570923,83.01474762,1,207.3487854,122.4504852,1
7374,186.6156616,112.9896317,1,187.3725433,108.6411362,1,194.3056183,71.04897308,1,201.5646057,79.15132904,1,204.4570923,83.01474762,1,207.3487854,122.4504852,1
7375,186.6156616,112.9896317,1,187.3725433,108.6411362,1,194.3056183,70.98724365,1,201.5646057,78.87672424,1,204.4570923,82.95367432,1,206.5679474,122.4504852,1
7376,186.6634369,113.5107651,1,187.3725433,108.9007492,1,194.3056183,70.95668793,1,201.5646057,78.83071136,1,204.4570923,82.7931366,1,206.1269379,122.3856049,1
